IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: -100 0
IP: 192.168.1.117 Command: 0 -100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: -100 0
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 -100
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: -100 0
IP: 192.168.1.117 Command: -100 0
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 -100
IP: 192.168.1.117 Command: 0 -100
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: 100 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 0
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
IP: 192.168.1.117 Command: 0 100
