IP: 179.234.197.124 Command: 0 100
IP: 179.234.197.124 Command: 0 100
IP: 179.234.197.124 Command: -100 0
IP: 179.234.197.124 Command: -100 0
IP: 179.234.197.124 Command: 0 0
IP: 179.234.197.124 Command: 0 0
