IP: 179.159.229.167 RTT: 68.811  TS: 1514478446.02 2017 12 28 14 27 26
IP: 179.159.229.167 RTT: 76.293  TS: 1514478447.11 2017 12 28 14 27 27
IP: 179.159.229.167 RTT: 67.247  TS: 1514478448.18 2017 12 28 14 27 28
IP: 179.159.229.167 RTT: 74.321  TS: 1514478449.26 2017 12 28 14 27 29
IP: 179.159.229.167 RTT: 72.688  TS: 1514478450.34 2017 12 28 14 27 30
IP: 179.159.229.167 RTT: 66.511  TS: 1514478451.41 2017 12 28 14 27 31
IP: 179.159.229.167 RTT: 71.154  TS: 1514478452.49 2017 12 28 14 27 32
IP: 179.159.229.167 RTT: 77.517  TS: 1514478453.58 2017 12 28 14 27 33
IP: 179.159.229.167 RTT: 67.343  TS: 1514478454.65 2017 12 28 14 27 34
IP: 179.159.229.167 RTT: 67.501  TS: 1514478455.72 2017 12 28 14 27 35
IP: 179.159.229.167 RTT: 67.213  TS: 1514478456.8 2017 12 28 14 27 36
IP: 179.159.229.167 RTT: 66.274  TS: 1514478457.87 2017 12 28 14 27 37
IP: 179.159.229.167 RTT: 68.130  TS: 1514478458.95 2017 12 28 14 27 38
IP: 179.159.229.167 RTT: 72.447  TS: 1514478460.02 2017 12 28 14 27 40
IP: 179.159.229.167 RTT: 66.102  TS: 1514478461.1 2017 12 28 14 27 41
IP: 179.159.229.167 RTT: 70.295  TS: 1514478462.17 2017 12 28 14 27 42
IP: 179.159.229.167 RTT: 67.742  TS: 1514478463.25 2017 12 28 14 27 43
IP: 179.159.229.167 RTT: 68.018  TS: 1514478464.32 2017 12 28 14 27 44
IP: 179.159.229.167 RTT: 66.444  TS: 1514478465.39 2017 12 28 14 27 45
IP: 179.159.229.167 RTT: 66.744  TS: 1514478466.47 2017 12 28 14 27 46
IP: 179.159.229.167 RTT: 68.670  TS: 1514478467.54 2017 12 28 14 27 47
IP: 179.159.229.167 RTT: 68.700  TS: 1514478468.62 2017 12 28 14 27 48
IP: 179.159.229.167 RTT: 66.551  TS: 1514478469.69 2017 12 28 14 27 49
IP: 179.159.229.167 RTT: 67.884  TS: 1514478470.77 2017 12 28 14 27 50
IP: 179.159.229.167 RTT: 68.417  TS: 1514478471.84 2017 12 28 14 27 51
IP: 179.159.229.167 RTT: 70.533  TS: 1514478472.92 2017 12 28 14 27 52
IP: 179.159.229.167 RTT: 67.600  TS: 1514478473.99 2017 12 28 14 27 53
IP: 179.159.229.167 RTT: 71.860  TS: 1514478475.07 2017 12 28 14 27 55
IP: 179.159.229.167 RTT: 66.057  TS: 1514478476.14 2017 12 28 14 27 56
IP: 179.159.229.167 RTT: 66.727  TS: 1514478477.22 2017 12 28 14 27 57
IP: 179.159.229.167 RTT: 67.249  TS: 1514478478.29 2017 12 28 14 27 58
IP: 179.159.229.167 RTT: 68.544  TS: 1514478479.37 2017 12 28 14 27 59
IP: 179.159.229.167 RTT: 65.818  TS: 1514478480.44 2017 12 28 14 28 00
IP: 179.159.229.167 RTT: 67.232  TS: 1514478481.51 2017 12 28 14 28 01
IP: 179.159.229.167 RTT: 66.007  TS: 1514478482.59 2017 12 28 14 28 02
IP: 179.159.229.167 RTT: 66.916  TS: 1514478483.66 2017 12 28 14 28 03
IP: 179.159.229.167 RTT: 67.089  TS: 1514478484.73 2017 12 28 14 28 04
IP: 179.159.229.167 RTT: 68.565  TS: 1514478485.81 2017 12 28 14 28 05
IP: 179.159.229.167 RTT: 67.220  TS: 1514478486.88 2017 12 28 14 28 06
IP: 179.159.229.167 RTT: 66.807  TS: 1514478487.95 2017 12 28 14 28 07
IP: 179.159.229.167 RTT: 69.971  TS: 1514478489.03 2017 12 28 14 28 09
IP: 179.159.229.167 RTT: 68.984  TS: 1514478490.11 2017 12 28 14 28 10
IP: 179.159.229.167 RTT: 68.229  TS: 1514478491.18 2017 12 28 14 28 11
IP: 179.159.229.167 RTT: 66.915  TS: 1514478492.26 2017 12 28 14 28 12
IP: 179.159.229.167 RTT: 69.743  TS: 1514478493.33 2017 12 28 14 28 13
IP: 179.159.229.167 RTT: 67.405  TS: 1514478494.41 2017 12 28 14 28 14
IP: 179.159.229.167 RTT: 71.440  TS: 1514478495.48 2017 12 28 14 28 15
IP: 179.159.229.167 RTT: 66.596  TS: 1514478496.56 2017 12 28 14 28 16
IP: 179.159.229.167 RTT: 70.186  TS: 1514478497.63 2017 12 28 14 28 17
IP: 179.159.229.167 RTT: 66.170  TS: 1514478498.71 2017 12 28 14 28 18
IP: 179.159.229.167 RTT: 250.144  TS: 1514478499.96 2017 12 28 14 28 19
IP: 179.159.229.167 RTT: 226.768  TS: 1514478501.2 2017 12 28 14 28 21
IP: 179.159.229.167 RTT: 73.957  TS: 1514478502.28 2017 12 28 14 28 22
IP: 179.159.229.167 RTT: 66.096  TS: 1514478503.35 2017 12 28 14 28 23
IP: 179.159.229.167 RTT: 68.742  TS: 1514478504.43 2017 12 28 14 28 24
IP: 179.159.229.167 RTT: 66.304  TS: 1514478505.5 2017 12 28 14 28 25
IP: 179.159.229.167 RTT: 69.457  TS: 1514478506.58 2017 12 28 14 28 26
IP: 179.159.229.167 RTT: 66.775  TS: 1514478507.65 2017 12 28 14 28 27
IP: 179.159.229.167 RTT: 69.197  TS: 1514478508.73 2017 12 28 14 28 28
