1.78 0.0
1.78 0.0
1.78 3.46
1.78 3.46
2.08 3.46
2.08 3.46
2.08 1.58
2.08 1.58
2.07 1.58
2.07 1.58
2.07 1.58
2.07 1.58
2.05 1.58
2.05 1.58
2.05 1.58
2.05 1.58
2.04 1.58
2.04 1.58
2.04 1.58
2.04 1.58
2.03 1.58
2.03 1.58
2.03 1.59
2.03 1.59
1.96 1.59
1.96 1.59
1.96 1.6
1.96 1.6
1.88 1.6
1.88 1.6
1.88 1.63
1.88 1.63
1.8 1.63
1.8 1.63
1.8 1.67
1.8 1.67
1.73 1.67
1.73 1.67
1.73 1.72
1.73 1.72
1.69 1.72
1.69 1.72
1.69 1.75
1.69 1.75
1.65 1.75
1.65 1.75
1.65 1.8
1.65 1.8
1.63 1.8
1.63 1.8
1.63 1.83
1.63 1.83
1.6 1.83
1.6 1.83
1.6 1.88
1.6 1.88
1.58 1.88
1.58 1.88
1.58 1.92
1.58 1.92
1.56 1.92
1.56 1.92
1.56 1.98
1.56 1.98
1.52 1.98
1.52 1.98
1.52 2.11
1.52 2.11
1.5 2.11
1.5 2.11
1.5 2.24
1.5 2.24
1.49 2.24
1.49 2.24
1.49 2.39
1.49 2.39
1.48 2.39
1.48 2.39
1.48 2.59
1.48 2.59
1.48 2.59
1.48 2.59
1.48 2.7
1.48 2.7
1.49 2.7
1.49 2.7
1.49 2.86
1.49 2.86
1.51 2.86
1.51 2.86
1.51 3.03
1.51 3.03
1.53 3.03
1.53 3.03
1.53 3.13
1.53 3.13
1.56 3.13
1.56 3.13
1.56 3.23
1.56 3.23
1.6 3.23
1.6 3.23
1.6 3.29
1.6 3.29
1.63 3.29
1.63 3.29
1.63 3.34
1.63 3.34
1.68 3.34
1.68 3.34
1.68 3.39
1.68 3.39
1.73 3.39
1.73 3.39
1.73 3.44
1.73 3.44
1.8 3.44
1.8 3.44
1.8 3.48
1.8 3.48
1.88 3.48
1.88 3.48
1.88 3.51
1.88 3.51
1.99 3.51
1.99 3.51
1.99 3.54
1.99 3.54
2.08 3.54
2.08 3.54
2.08 3.56
2.08 3.56
2.15 3.56
2.15 3.56
2.15 3.56
2.15 3.56
2.2 3.56
2.2 3.56
2.2 3.57
2.2 3.57
2.3 3.57
2.3 3.57
2.3 3.59
2.3 3.59
2.43 3.59
2.43 3.59
2.43 3.59
2.43 3.59
2.55 3.59
2.55 3.59
2.55 3.58
2.55 3.58
2.68 3.58
2.68 3.58
2.68 3.57
2.68 3.57
2.77 3.57
2.77 3.57
2.77 3.55
2.77 3.55
2.82 3.55
2.82 3.55
2.82 3.54
2.82 3.54
2.88 3.54
2.88 3.54
2.88 3.53
2.88 3.53
2.94 3.53
2.94 3.53
2.94 3.5
2.94 3.5
3.0 3.5
3.0 3.5
3.0 3.48
3.0 3.48
3.07 3.48
3.07 3.48
3.07 3.45
3.07 3.45
3.12 3.45
3.12 3.45
3.12 3.43
3.12 3.43
3.14 3.43
3.14 3.43
3.14 3.42
3.14 3.42
3.17 3.42
3.17 3.42
3.17 3.4
3.17 3.4
3.24 3.4
3.24 3.4
3.24 3.34
3.24 3.34
3.29 3.34
3.29 3.34
3.29 3.28
3.29 3.28
3.32 3.28
3.32 3.28
3.32 3.25
3.32 3.25
3.35 3.25
3.35 3.25
3.35 3.2
3.35 3.2
3.36 3.2
3.36 3.2
3.36 3.17
3.36 3.17
3.41 3.17
3.41 3.17
3.41 3.04
3.41 3.04
3.42 3.04
3.42 3.04
3.42 2.96
3.42 2.96
3.44 2.96
3.44 2.96
3.44 2.87
3.44 2.87
3.44 2.87
3.44 2.87
3.44 2.76
3.44 2.76
3.45 2.76
3.45 2.76
3.45 2.56
3.45 2.56
3.43 2.56
3.43 2.56
3.43 2.36
3.43 2.36
3.42 2.36
3.42 2.36
3.42 2.25
3.42 2.25
3.4 2.25
3.4 2.25
3.4 2.15
3.4 2.15
3.39 2.15
3.39 2.15
3.39 2.07
3.39 2.07
3.37 2.07
3.37 2.07
3.37 2.03
3.37 2.03
3.36 2.03
3.36 2.03
3.36 1.97
3.36 1.97
3.32 1.97
3.32 1.97
3.32 1.9
3.32 1.9
3.29 1.9
3.29 1.9
3.29 1.84
3.29 1.84
3.25 1.84
3.25 1.84
3.25 1.78
3.25 1.78
3.21 1.78
3.21 1.78
3.21 1.73
3.21 1.73
3.15 1.73
3.15 1.73
3.15 1.68
3.15 1.68
3.08 1.68
3.08 1.68
3.08 1.64
3.08 1.64
3.0 1.64
3.0 1.64
3.0 1.59
3.0 1.59
2.92 1.59
2.92 1.59
2.92 1.56
2.92 1.56
2.8 1.56
2.8 1.56
2.8 1.53
2.8 1.53
2.64 1.53
