2.1 1.59
2.1 1.59
2.1 1.58
2.1 1.58
2.17 1.58
2.17 1.58
2.17 1.56
2.17 1.56
2.21 1.56
2.21 1.56
2.21 1.54
2.21 1.54
2.23 1.54
2.23 1.54
2.23 1.53
2.23 1.53
2.23 1.53
2.23 1.53
2.23 1.54
2.23 1.54
2.24 1.54
2.24 1.54
2.24 1.53
2.24 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.25 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.26 1.53
2.23 1.53
2.23 1.53
2.23 1.53
2.23 1.53
2.09 1.53
2.09 1.53
2.09 1.56
2.09 1.56
1.99 1.56
1.99 1.56
1.99 1.58
1.99 1.58
1.86 1.58
1.86 1.58
1.86 1.63
1.86 1.63
1.74 1.63
1.74 1.63
1.74 1.7
1.74 1.7
1.67 1.7
1.67 1.7
1.67 1.77
1.67 1.77
1.59 1.77
1.59 1.77
1.59 1.89
1.59 1.89
1.54 1.89
1.54 1.89
1.54 2.01
1.54 2.01
1.5 2.01
1.5 2.01
1.5 2.17
1.5 2.17
1.48 2.17
1.48 2.17
1.48 2.33
1.48 2.33
1.47 2.33
1.47 2.33
1.47 2.47
1.47 2.47
1.47 2.47
1.47 2.47
1.47 2.64
1.47 2.64
1.48 2.64
1.48 2.64
1.48 2.86
1.48 2.86
1.5 2.86
1.5 2.86
1.5 3.04
1.5 3.04
1.53 3.04
1.53 3.04
1.53 3.16
1.53 3.16
1.58 3.16
1.58 3.16
1.58 3.26
1.58 3.26
1.62 3.26
1.62 3.26
1.62 3.33
1.62 3.33
1.66 3.33
1.66 3.33
1.66 3.38
1.66 3.38
1.72 3.38
1.72 3.38
1.72 3.43
1.72 3.43
1.8 3.43
1.8 3.43
1.8 3.48
1.8 3.48
1.9 3.48
1.9 3.48
1.9 3.51
1.9 3.51
1.98 3.51
1.98 3.51
1.98 3.54
1.98 3.54
2.07 3.54
2.07 3.54
2.07 3.56
2.07 3.56
2.15 3.56
2.15 3.56
2.15 3.57
2.15 3.57
2.21 3.57
2.21 3.57
2.21 3.58
2.21 3.58
2.32 3.58
2.32 3.58
2.32 3.59
2.32 3.59
2.46 3.59
2.46 3.59
2.46 3.59
2.46 3.59
2.59 3.59
2.59 3.59
2.59 3.57
2.59 3.57
2.74 3.57
2.74 3.57
2.74 3.55
2.74 3.55
2.83 3.55
2.83 3.55
2.83 3.53
2.83 3.53
2.88 3.53
2.88 3.53
2.88 3.51
2.88 3.51
2.92 3.51
2.92 3.51
2.92 3.5
2.92 3.5
2.98 3.5
2.98 3.5
2.98 3.48
2.98 3.48
3.06 3.48
3.06 3.48
3.06 3.45
3.06 3.45
3.11 3.45
3.11 3.45
3.11 3.43
3.11 3.43
3.14 3.43
3.14 3.43
3.14 3.4
3.14 3.4
3.19 3.4
3.19 3.4
3.19 3.37
3.19 3.37
3.27 3.37
3.27 3.37
3.27 3.3
3.27 3.3
3.32 3.3
3.32 3.3
3.32 3.24
3.32 3.24
3.36 3.24
3.36 3.24
3.36 3.17
3.36 3.17
3.4 3.17
3.4 3.17
3.4 3.09
3.4 3.09
3.42 3.09
3.42 3.09
3.42 3.0
3.42 3.0
3.44 3.0
3.44 3.0
3.44 2.89
3.44 2.89
3.45 2.89
3.45 2.89
3.45 2.75
3.45 2.75
3.45 2.75
3.45 2.75
3.45 2.56
3.45 2.56
3.44 2.56
3.44 2.56
3.44 2.36
3.44 2.36
3.42 2.36
3.42 2.36
3.42 2.24
3.42 2.24
3.4 2.24
3.4 2.24
3.4 2.11
3.4 2.11
3.37 2.11
3.37 2.11
3.37 2.02
3.37 2.02
3.35 2.02
3.35 2.02
3.35 1.95
3.35 1.95
3.31 1.95
3.31 1.95
3.31 1.87
3.31 1.87
3.26 1.87
3.26 1.87
3.26 1.78
3.26 1.78
3.2 1.78
3.2 1.78
3.2 1.72
3.2 1.72
3.14 1.72
3.14 1.72
3.14 1.66
3.14 1.66
3.09 1.66
3.09 1.66
3.09 1.63
3.09 1.63
3.04 1.63
3.04 1.63
3.04 1.6
3.04 1.6
3.0 1.6
3.0 1.6
3.0 1.59
3.0 1.59
2.96 1.59
2.96 1.59
2.96 1.56
2.96 1.56
2.89 1.56
2.89 1.56
2.89 1.54
2.89 1.54
2.83 1.54
2.83 1.54
2.83 1.52
2.83 1.52
2.79 1.52
2.79 1.52
2.79 1.51
2.79 1.51
2.73 1.51
2.73 1.51
2.73 1.51
2.73 1.51
2.63 1.51
2.63 1.51
2.63 1.5
2.63 1.5
2.58 1.5
2.58 1.5
2.58 1.49
2.58 1.49
2.55 1.49
2.55 1.49
2.55 1.49
2.55 1.49
2.53 1.49
2.53 1.49
2.53 1.49
2.53 1.49
2.5 1.49
2.5 1.49
2.5 1.49
2.5 1.49
2.48 1.49
2.48 1.49
2.48 1.49
2.48 1.49
2.47 1.49
2.47 1.49
2.47 1.49
2.47 1.49
2.43 1.49
2.43 1.49
2.43 1.49
2.43 1.49
2.37 1.49
2.37 1.49
2.37 1.49
2.37 1.49
2.34 1.49
2.34 1.49
2.34 1.49
2.34 1.49
2.22 1.49
2.22 1.49
2.22 1.5
2.22 1.5
2.16 1.5
2.16 1.5
2.16 1.51
2.16 1.51
2.11 1.51
2.11 1.51
2.11 1.52
2.11 1.52
2.02 1.52
2.02 1.52
2.02 1.54
2.02 1.54
1.97 1.54
1.97 1.54
1.97 1.56
1.97 1.56
1.9 1.56
1.9 1.56
1.9 1.59
1.9 1.59
1.82 1.59
1.82 1.59
1.82 1.62
1.82 1.62
1.74 1.62
1.74 1.62
1.74 1.68
1.74 1.68
1.65 1.68
1.65 1.68
1.65 1.76
1.65 1.76
1.57 1.76
1.57 1.76
1.57 1.88
1.57 1.88
1.5 1.88
1.5 1.88
1.5 2.09
1.5 2.09
1.47 2.09
1.47 2.09
1.47 2.34
1.47 2.34
1.46 2.34
1.46 2.34
1.46 2.62
1.46 2.62
1.47 2.62
1.47 2.62
1.47 2.88
1.47 2.88
1.5 2.88
1.5 2.88
1.5 3.05
1.5 3.05
1.53 3.05
1.53 3.05
1.53 3.19
1.53 3.19
1.58 3.19
1.58 3.19
1.58 3.28
1.58 3.28
1.64 3.28
1.64 3.28
1.64 3.36
1.64 3.36
1.7 3.36
1.7 3.36
1.7 3.42
1.7 3.42
1.78 3.42
1.78 3.42
1.78 3.47
1.78 3.47
1.93 3.47
1.93 3.47
1.93 3.53
1.93 3.53
2.12 3.53
2.12 3.53
2.12 3.56
2.12 3.56
2.26 3.56
2.26 3.56
2.26 3.58
2.26 3.58
2.41 3.58
2.41 3.58
2.41 3.59
2.41 3.59
2.61 3.59
2.61 3.59
2.61 3.57
2.61 3.57
2.8 3.57
2.8 3.57
2.8 3.54
2.8 3.54
2.9 3.54
2.9 3.54
2.9 3.52
2.9 3.52
3.0 3.52
3.0 3.52
3.0 3.48
3.0 3.48
3.08 3.48
3.08 3.48
3.08 3.44
3.08 3.44
3.14 3.44
3.14 3.44
3.14 3.41
3.14 3.41
3.21 3.41
3.21 3.41
3.21 3.36
3.21 3.36
3.29 3.36
3.29 3.36
3.29 3.26
3.29 3.26
3.32 3.26
3.32 3.26
3.32 3.23
3.32 3.23
3.36 3.23
3.36 3.23
3.36 3.16
3.36 3.16
3.39 3.16
3.39 3.16
3.39 3.1
3.39 3.1
3.42 3.1
3.42 3.1
3.42 2.99
3.42 2.99
3.44 2.99
3.44 2.99
3.44 2.84
3.44 2.84
3.45 2.84
3.45 2.84
3.45 2.69
3.45 2.69
3.45 2.69
3.45 2.69
3.45 2.5
3.45 2.5
3.44 2.5
3.44 2.5
3.44 2.41
3.44 2.41
3.44 2.41
3.44 2.41
3.44 2.33
3.44 2.33
3.42 2.33
3.42 2.33
3.42 2.21
3.42 2.21
3.39 2.21
3.39 2.21
3.39 2.07
3.39 2.07
3.35 2.07
3.35 2.07
3.35 1.94
3.35 1.94
3.3 1.94
3.3 1.94
3.3 1.86
3.3 1.86
3.26 1.86
3.26 1.86
3.26 1.78
3.26 1.78
3.2 1.78
3.2 1.78
3.2 1.72
3.2 1.72
3.15 1.72
3.15 1.72
3.15 1.67
3.15 1.67
3.09 1.67
3.09 1.67
3.09 1.63
3.09 1.63
3.04 1.63
3.04 1.63
3.04 1.6
3.04 1.6
3.01 1.6
3.01 1.6
3.01 1.58
3.01 1.58
2.97 1.58
2.97 1.58
2.97 1.57
2.97 1.57
2.94 1.57
2.94 1.57
2.94 1.55
2.94 1.55
2.88 1.55
2.88 1.55
2.88 1.53
2.88 1.53
2.83 1.53
2.83 1.53
2.83 1.52
2.83 1.52
2.8 1.52
2.8 1.52
2.8 1.51
2.8 1.51
2.77 1.51
2.77 1.51
2.77 1.51
2.77 1.51
2.69 1.51
2.69 1.51
2.69 1.5
2.69 1.5
2.6 1.5
2.6 1.5
2.6 1.49
2.6 1.49
2.49 1.49
2.49 1.49
2.49 1.49
2.49 1.49
2.43 1.49
2.43 1.49
2.43 1.49
2.43 1.49
2.38 1.49
2.38 1.49
2.38 1.5
2.38 1.5
2.32 1.5
2.32 1.5
2.32 1.5
2.32 1.5
2.21 1.5
2.21 1.5
2.21 1.51
2.21 1.51
2.15 1.51
2.15 1.51
2.15 1.52
2.15 1.52
2.03 1.52
2.03 1.52
2.03 1.55
2.03 1.55
1.9 1.55
1.9 1.55
1.9 1.59
1.9 1.59
1.77 1.59
1.77 1.59
1.77 1.65
1.77 1.65
1.69 1.65
1.69 1.65
1.69 1.72
1.69 1.72
1.63 1.72
1.63 1.72
1.63 1.79
1.63 1.79
1.55 1.79
1.55 1.79
1.55 1.94
1.55 1.94
1.5 1.94
1.5 1.94
1.5 2.13
1.5 2.13
1.47 2.13
1.47 2.13
1.47 2.39
1.47 2.39
1.46 2.39
1.46 2.39
1.46 2.59
1.46 2.59
1.48 2.59
1.48 2.59
1.48 2.89
1.48 2.89
1.51 2.89
1.51 2.89
1.51 3.1
1.51 3.1
1.55 3.1
1.55 3.1
1.55 3.23
1.55 3.23
1.59 3.23
1.59 3.23
1.59 3.31
1.59 3.31
1.66 3.31
1.66 3.31
1.66 3.39
1.66 3.39
1.74 3.39
1.74 3.39
1.74 3.45
1.74 3.45
1.86 3.45
1.86 3.45
1.86 3.5
1.86 3.5
2.02 3.5
2.02 3.5
2.02 3.54
2.02 3.54
2.17 3.54
2.17 3.54
2.17 3.57
2.17 3.57
2.28 3.57
2.28 3.57
2.28 3.58
2.28 3.58
2.44 3.58
2.44 3.58
2.44 3.58
2.44 3.58
2.66 3.58
2.66 3.58
2.66 3.56
2.66 3.56
2.8 3.56
2.8 3.56
2.8 3.53
2.8 3.53
2.88 3.53
2.88 3.53
2.88 3.5
2.88 3.5
2.95 3.5
2.95 3.5
2.95 3.48
2.95 3.48
3.01 3.48
3.01 3.48
3.01 3.46
3.01 3.46
3.07 3.46
3.07 3.46
3.07 3.43
3.07 3.43
3.12 3.43
3.12 3.43
3.12 3.4
3.12 3.4
3.18 3.4
3.18 3.4
3.18 3.37
3.18 3.37
3.26 3.37
3.26 3.37
3.26 3.3
3.26 3.3
3.31 3.3
3.31 3.3
3.31 3.22
3.31 3.22
3.36 3.22
3.36 3.22
3.36 3.12
3.36 3.12
3.4 3.12
3.4 3.12
3.4 2.99
3.4 2.99
3.42 2.99
3.42 2.99
3.42 2.86
3.42 2.86
3.43 2.86
3.43 2.86
3.43 2.71
3.43 2.71
3.43 2.71
3.43 2.71
3.43 2.48
3.43 2.48
3.41 2.48
3.41 2.48
3.41 2.26
3.41 2.26
3.39 2.26
3.39 2.26
3.39 2.1
3.39 2.1
3.35 2.1
3.35 2.1
3.35 1.96
3.35 1.96
3.32 1.96
3.32 1.96
3.32 1.88
3.32 1.88
3.28 1.88
3.28 1.88
3.28 1.81
3.28 1.81
3.25 1.81
3.25 1.81
3.25 1.75
3.25 1.75
3.19 1.75
3.19 1.75
3.19 1.7
3.19 1.7
3.12 1.7
3.12 1.7
3.12 1.63
3.12 1.63
3.04 1.63
3.04 1.63
3.04 1.59
3.04 1.59
2.98 1.59
2.98 1.59
2.98 1.56
2.98 1.56
2.89 1.56
2.89 1.56
2.89 1.52
2.89 1.52
2.79 1.52
2.79 1.52
2.79 1.5
2.79 1.5
2.7 1.5
2.7 1.5
2.7 1.49
2.7 1.49
2.58 1.49
2.58 1.49
2.58 1.48
2.58 1.48
2.43 1.48
2.43 1.48
2.43 1.48
2.43 1.48
2.33 1.48
2.33 1.48
2.33 1.48
2.33 1.48
2.21 1.48
2.21 1.48
2.21 1.49
2.21 1.49
2.14 1.49
2.14 1.49
2.14 1.5
2.14 1.5
2.07 1.5
2.07 1.5
2.07 1.52
2.07 1.52
1.99 1.52
1.99 1.52
1.99 1.54
1.99 1.54
1.91 1.54
1.91 1.54
1.91 1.57
1.91 1.57
1.81 1.57
1.81 1.57
1.81 1.61
1.81 1.61
1.74 1.61
1.74 1.61
1.74 1.65
1.74 1.65
1.67 1.65
1.67 1.65
1.67 1.71
1.67 1.71
1.62 1.71
1.62 1.71
1.62 1.77
1.62 1.77
1.53 1.77
1.53 1.77
1.53 1.93
1.53 1.93
1.49 1.93
1.49 1.93
1.49 2.09
1.49 2.09
1.46 2.09
1.46 2.09
1.46 2.3
1.46 2.3
1.45 2.3
1.45 2.3
1.45 2.48
1.45 2.48
1.44 2.48
1.44 2.48
1.44 2.61
