IP: 177.191.197.215 RTT: 126.559  TS: 1519179355.54 2018 02 20 23 15 55
IP: 177.191.197.215 RTT: 129.362  TS: 1519179356.68 2018 02 20 23 15 56
IP: 177.191.197.215 RTT: 124.665  TS: 1519179357.81 2018 02 20 23 15 57
IP: 177.191.197.215 RTT: 133.345  TS: 1519179358.96 2018 02 20 23 15 58
IP: 177.191.197.215 RTT: 127.634  TS: 1519179360.1 2018 02 20 23 16 00
IP: 177.191.197.215 RTT: 125.792  TS: 1519179361.23 2018 02 20 23 16 01
IP: 177.191.197.215 RTT: 129.212  TS: 1519179362.37 2018 02 20 23 16 02
IP: 177.191.197.215 RTT: 126.967  TS: 1519179363.51 2018 02 20 23 16 03
IP: 177.191.197.215 RTT: 125.145  TS: 1519179364.64 2018 02 20 23 16 04
IP: 177.191.197.215 RTT: 126.755  TS: 1519179365.77 2018 02 20 23 16 05
IP: 177.191.197.215 RTT: 124.858  TS: 1519179366.91 2018 02 20 23 16 06
IP: 177.191.197.215 RTT: 124.730  TS: 1519179368.04 2018 02 20 23 16 08
IP: 177.191.197.215 RTT: 136.435  TS: 1519179369.18 2018 02 20 23 16 09
IP: 177.191.197.215 RTT: 124.208  TS: 1519179370.32 2018 02 20 23 16 10
IP: 177.191.197.215 RTT: 124.049  TS: 1519179371.45 2018 02 20 23 16 11
IP: 177.191.197.215 RTT: 136.273  TS: 1519179372.59 2018 02 20 23 16 12
IP: 177.191.197.215 RTT: 130.487  TS: 1519179373.73 2018 02 20 23 16 13
IP: 177.191.197.215 RTT: 128.230  TS: 1519179374.86 2018 02 20 23 16 14
IP: 177.191.197.215 RTT: 125.336  TS: 1519179376.0 2018 02 20 23 16 15
IP: 177.191.197.215 RTT: 127.408  TS: 1519179377.13 2018 02 20 23 16 17
IP: 177.191.197.215 RTT: 127.265  TS: 1519179378.26 2018 02 20 23 16 18
IP: 177.191.197.215 RTT: 124.797  TS: 1519179379.39 2018 02 20 23 16 19
IP: 177.191.197.215 RTT: 124.721  TS: 1519179380.52 2018 02 20 23 16 20
IP: 177.191.197.215 RTT: 124.651  TS: 1519179381.66 2018 02 20 23 16 21
IP: 177.191.197.215 RTT: 124.585  TS: 1519179382.79 2018 02 20 23 16 22
IP: 177.191.197.215 RTT: 123.330  TS: 1519179383.92 2018 02 20 23 16 23
IP: 177.191.197.215 RTT: 127.790  TS: 1519179385.06 2018 02 20 23 16 25
IP: 177.191.197.215 RTT: 125.516  TS: 1519179386.19 2018 02 20 23 16 26
IP: 177.191.197.215 RTT: 125.497  TS: 1519179387.33 2018 02 20 23 16 27
IP: 177.191.197.215 RTT: 128.176  TS: 1519179388.46 2018 02 20 23 16 28
IP: 177.191.197.215 RTT: 127.720  TS: 1519179390.77 2018 02 20 23 16 30
IP: 177.191.197.215 RTT: 127.683  TS: 1519179391.91 2018 02 20 23 16 31
IP: 177.191.197.215 RTT: 133.721  TS: 1519179393.06 2018 02 20 23 16 33
IP: 177.191.197.215 RTT: 124.134  TS: 1519179394.19 2018 02 20 23 16 34
IP: 177.191.197.215 RTT: 125.662  TS: 1519179395.33 2018 02 20 23 16 35
IP: 177.191.197.215 RTT: 126.825  TS: 1519179396.47 2018 02 20 23 16 36
IP: 177.191.197.215 RTT: 127.980  TS: 1519179397.61 2018 02 20 23 16 37
IP: 177.191.197.215 RTT: 124.641  TS: 1519179398.74 2018 02 20 23 16 38
IP: 177.191.197.215 RTT: 126.676  TS: 1519179399.88 2018 02 20 23 16 39
IP: 177.191.197.215 RTT: 124.973  TS: 1519179401.01 2018 02 20 23 16 41
IP: 177.191.197.215 RTT: 126.417  TS: 1519179402.14 2018 02 20 23 16 42
IP: 177.191.197.215 RTT: 126.456  TS: 1519179403.27 2018 02 20 23 16 43
