IP: 177.191.197.215 RTT: 125.840  TS: 1519179646.98 2018 02 20 23 20 46
IP: 177.191.197.215 RTT: 124.291  TS: 1519179648.12 2018 02 20 23 20 48
IP: 177.191.197.215 RTT: 126.118  TS: 1519179649.25 2018 02 20 23 20 49
IP: 177.191.197.215 RTT: 125.943  TS: 1519179650.4 2018 02 20 23 20 50
IP: 177.191.197.215 RTT: 134.225  TS: 1519179651.54 2018 02 20 23 20 51
IP: 177.191.197.215 RTT: 125.094  TS: 1519179652.67 2018 02 20 23 20 52
IP: 177.191.197.215 RTT: 125.980  TS: 1519179653.81 2018 02 20 23 20 53
IP: 177.191.197.215 RTT: 125.032  TS: 1519179654.94 2018 02 20 23 20 54
IP: 177.191.197.215 RTT: 124.789  TS: 1519179656.07 2018 02 20 23 20 56
IP: 177.191.197.215 RTT: 126.593  TS: 1519179657.21 2018 02 20 23 20 57
IP: 177.191.197.215 RTT: 126.886  TS: 1519179658.34 2018 02 20 23 20 58
IP: 177.191.197.215 RTT: 125.086  TS: 1519179659.48 2018 02 20 23 20 59
IP: 177.191.197.215 RTT: 125.726  TS: 1519179660.61 2018 02 20 23 21 00
IP: 177.191.197.215 RTT: 126.079  TS: 1519179661.75 2018 02 20 23 21 01
IP: 177.191.197.215 RTT: 128.096  TS: 1519179662.88 2018 02 20 23 21 02
IP: 177.191.197.215 RTT: 126.525  TS: 1519179664.01 2018 02 20 23 21 04
IP: 177.191.197.215 RTT: 124.439  TS: 1519179665.14 2018 02 20 23 21 05
IP: 177.191.197.215 RTT: 128.375  TS: 1519179666.28 2018 02 20 23 21 06
IP: 177.191.197.215 RTT: 125.928  TS: 1519179667.42 2018 02 20 23 21 07
IP: 177.191.197.215 RTT: 130.376  TS: 1519179668.56 2018 02 20 23 21 08
IP: 177.191.197.215 RTT: 127.849  TS: 1519179669.69 2018 02 20 23 21 09
IP: 177.191.197.215 RTT: 136.293  TS: 1519179670.83 2018 02 20 23 21 10
IP: 177.191.197.215 RTT: 139.822  TS: 1519179671.98 2018 02 20 23 21 11
IP: 177.191.197.215 RTT: 131.990  TS: 1519179673.12 2018 02 20 23 21 13
IP: 177.191.197.215 RTT: 130.208  TS: 1519179674.26 2018 02 20 23 21 14
IP: 177.191.197.215 RTT: 128.552  TS: 1519179675.4 2018 02 20 23 21 15
IP: 177.191.197.215 RTT: 125.659  TS: 1519179676.53 2018 02 20 23 21 16
IP: 177.191.197.215 RTT: 125.376  TS: 1519179677.66 2018 02 20 23 21 17
IP: 177.191.197.215 RTT: 126.823  TS: 1519179678.79 2018 02 20 23 21 18
IP: 177.191.197.215 RTT: 131.120  TS: 1519179679.93 2018 02 20 23 21 19
IP: 177.191.197.215 RTT: 137.960  TS: 1519179681.08 2018 02 20 23 21 21
IP: 177.191.197.215 RTT: 140.571  TS: 1519179682.22 2018 02 20 23 21 22
IP: 177.191.197.215 RTT: 123.404  TS: 1519179683.35 2018 02 20 23 21 23
IP: 177.191.197.215 RTT: 141.682  TS: 1519179684.51 2018 02 20 23 21 24
IP: 177.191.197.215 RTT: 126.857  TS: 1519179685.64 2018 02 20 23 21 25
IP: 177.191.197.215 RTT: 126.966  TS: 1519179686.79 2018 02 20 23 21 26
IP: 177.191.197.215 RTT: 125.627  TS: 1519179687.92 2018 02 20 23 21 27
IP: 177.191.197.215 RTT: 126.462  TS: 1519179689.06 2018 02 20 23 21 29
IP: 177.191.197.215 RTT: 125.269  TS: 1519179690.2 2018 02 20 23 21 30
IP: 177.191.197.215 RTT: 126.506  TS: 1519179691.34 2018 02 20 23 21 31
IP: 177.191.197.215 RTT: 126.880  TS: 1519179692.47 2018 02 20 23 21 32
IP: 177.191.197.215 RTT: 130.646  TS: 1519179693.61 2018 02 20 23 21 33
IP: 177.191.197.215 RTT: 131.110  TS: 1519179694.75 2018 02 20 23 21 34
IP: 177.191.197.215 RTT: 124.791  TS: 1519179695.88 2018 02 20 23 21 35
IP: 177.191.197.215 RTT: 127.436  TS: 1519179697.02 2018 02 20 23 21 37
IP: 177.191.197.215 RTT: 124.656  TS: 1519179698.16 2018 02 20 23 21 38
IP: 177.191.197.215 RTT: 145.281  TS: 1519179699.31 2018 02 20 23 21 39
IP: 177.191.197.215 RTT: 130.132  TS: 1519179700.44 2018 02 20 23 21 40
IP: 177.191.197.215 RTT: 134.977  TS: 1519179701.59 2018 02 20 23 21 41
IP: 177.191.197.215 RTT: 126.577  TS: 1519179702.72 2018 02 20 23 21 42
IP: 177.191.197.215 RTT: 129.560  TS: 1519179703.86 2018 02 20 23 21 43
IP: 177.191.197.215 RTT: 124.599  TS: 1519179705.0 2018 02 20 23 21 45
IP: 177.191.197.215 RTT: 132.270  TS: 1519179706.14 2018 02 20 23 21 46
IP: 177.191.197.215 RTT: 127.690  TS: 1519179707.28 2018 02 20 23 21 47
IP: 177.191.197.215 RTT: 124.547  TS: 1519179708.41 2018 02 20 23 21 48
IP: 177.191.197.215 RTT: 132.529  TS: 1519179709.55 2018 02 20 23 21 49
IP: 177.191.197.215 RTT: 126.508  TS: 1519179710.68 2018 02 20 23 21 50
IP: 177.191.197.215 RTT: 131.317  TS: 1519179711.82 2018 02 20 23 21 51
